source,dest
https://experienceleague.adobe.com/docs/experience-manager-htl/using/getting-started/update.html,https://experienceleague.adobe.com/docs/experience-manager-htl/content/getting-started/history.html
https://experienceleague.adobe.com/docs/experience-manager-htl/using/htl/use-api-javascript.html,https://experienceleague.adobe.com/docs/experience-manager-htl/content/java-use-api.html
